,created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities
56,2018-06-13T18:15:15.000Z,None,"#Mining News: #SilverCrestMetals (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/DQ7IR2O7U3 https://t.co/N35CNTBa3C",en,0,0,0,0,1006963222476357632,16145086,1006963222476357632,nan,nan,"{'cashtags': [{'start': 40, 'end': 46, 'tag': 'SIL.V'}, {'start': 55, 'end': 61, 'tag': 'SVCMF'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Mining'}, {'start': 14, 'end': 32, 'tag': 'SilverCrestMetals'}], 'annotations': [{'start': 41, 'end': 43, 'probability': 0.4677, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 56, 'end': 60, 'probability': 0.4372, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 192, 'end': 215, 'url': 'https://t.co/DQ7IR2O7U3', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 216, 'end': 239, 'url': 'https://t.co/N35CNTBa3C', 'expanded_url': 'https://twitter.com/InvestorIdeas/status/1006963222476357632/photo/1', 'display_url': 'pic.twitter.com/N35CNTBa3C', 'media_key': '3_1006963220626722824'}]}"
57,2018-06-13T17:50:52.000Z,None,"@Kestrel_GPT @DresselRacing @TeamBirdGP @Stealth_Racing @SahalAutomotive Oh Wow! 😮 the night before our first ever race we buckled a wheel, had to drive via Birmingham to get a new one @pashleycycles 😂",en,0,1,1,0,1006957087396646917,3930221050,1006956074472230919,759368568144289792,nan,"{'annotations': [{'start': 157, 'end': 166, 'probability': 0.8139, 'type': 'Place', 'normalized_text': 'Birmingham'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'Kestrel_GPT', 'id': '759368568144289792'}, {'start': 13, 'end': 27, 'username': 'DresselRacing', 'id': '818074288926453760'}, {'start': 28, 'end': 39, 'username': 'TeamBirdGP', 'id': '3033401211'}, {'start': 40, 'end': 55, 'username': 'Stealth_Racing', 'id': '3175710088'}, {'start': 56, 'end': 72, 'username': 'SahalAutomotive', 'id': '825680920845901824'}, {'start': 185, 'end': 199, 'username': 'pashleycycles', 'id': '38316639'}]}"
58,2018-06-13T17:47:56.000Z,None,"@Kestrel_GPT @DresselRacing @SgaRusko @Stealth_Racing @SahalAutomotive Return it, get your money back 😉",en,0,1,1,0,1006956349387919360,3033401211,1006956074472230919,759368568144289792,nan,"{'mentions': [{'start': 0, 'end': 12, 'username': 'Kestrel_GPT', 'id': '759368568144289792'}, {'start': 13, 'end': 27, 'username': 'DresselRacing', 'id': '818074288926453760'}, {'start': 28, 'end': 37, 'username': 'SgaRusko', 'id': '3930221050'}, {'start': 38, 'end': 53, 'username': 'Stealth_Racing', 'id': '3175710088'}, {'start': 54, 'end': 70, 'username': 'SahalAutomotive', 'id': '825680920845901824'}]}"
59,2018-06-13T17:15:09.000Z,None,"#Mining Stock #SilverCrest (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/pBzQBF9Odm https://t.co/HVtD5MEiLR",en,0,0,0,0,1006948097136750592,868167144265064448,1006948097136750592,nan,nan,"{'cashtags': [{'start': 34, 'end': 40, 'tag': 'SIL.V'}, {'start': 49, 'end': 55, 'tag': 'SVCMF'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Mining'}, {'start': 14, 'end': 26, 'tag': 'SilverCrest'}], 'annotations': [{'start': 1, 'end': 6, 'probability': 0.4715, 'type': 'Other', 'normalized_text': 'Mining'}, {'start': 15, 'end': 25, 'probability': 0.4324, 'type': 'Other', 'normalized_text': 'SilverCrest'}, {'start': 35, 'end': 37, 'probability': 0.4484, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 50, 'end': 54, 'probability': 0.4535, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 186, 'end': 209, 'url': 'https://t.co/pBzQBF9Odm', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 210, 'end': 233, 'url': 'https://t.co/HVtD5MEiLR', 'expanded_url': 'https://twitter.com/MiningStockIdea/status/1006948097136750592/photo/1', 'display_url': 'pic.twitter.com/HVtD5MEiLR', 'media_key': '3_1006948095123513345'}]}"
60,2018-06-13T16:42:07.000Z,None,"SilverCrest Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq https://t.co/c9X8zjQRDr",en,0,0,0,0,1006939783661326336,3351351980,1006939783661326336,nan,nan,"{'annotations': [{'start': 0, 'end': 10, 'probability': 0.4392, 'type': 'Other', 'normalized_text': 'SilverCrest'}], 'urls': [{'start': 141, 'end': 164, 'url': 'https://t.co/c9X8zjQRDr', 'expanded_url': 'http://gambusinoprospector.com/2018/06/13/silvercrest-intercepts-1-8-metres-2350-gpt-ageq-in-granaditas-vein-delineates-high-grade-footprint-averaging-1-5-metres-1022-gpt-ageq-2/', 'display_url': 'gambusinoprospector.com/2018/06/13/sil…'}]}"
61,2018-06-13T16:34:33.000Z,None,"@MicrosoftHelps I’m attempting to install Windows 10, though I’d settle for 8. I formatted my boot drive (USB) in fat32, booted in UEFI, formatted my SSD GPT, wiped it of partitions... still getting “We failed to create a new partition or locate an existing one.” 😤😤",en,0,1,0,0,1006937879598194689,25159325,1006783936503173120,75691804,nan,"{'annotations': [{'start': 42, 'end': 51, 'probability': 0.8904, 'type': 'Other', 'normalized_text': 'Windows 10'}, {'start': 106, 'end': 108, 'probability': 0.4098, 'type': 'Product', 'normalized_text': 'USB'}, {'start': 131, 'end': 134, 'probability': 0.7693, 'type': 'Other', 'normalized_text': 'UEFI'}, {'start': 150, 'end': 156, 'probability': 0.434, 'type': 'Other', 'normalized_text': 'SSD GPT'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'MicrosoftHelps', 'id': '75691804'}]}"
62,2018-06-13T16:15:22.000Z,None,"#Mining Stock News: #SilverCrest (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/DQ7IR2O7U3 https://t.co/Aoh0aLGpFD",en,0,0,0,0,1006933051677519872,16145086,1006933051677519872,nan,nan,"{'cashtags': [{'start': 40, 'end': 46, 'tag': 'SIL.V'}, {'start': 55, 'end': 61, 'tag': 'SVCMF'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Mining'}, {'start': 20, 'end': 32, 'tag': 'SilverCrest'}], 'annotations': [{'start': 1, 'end': 6, 'probability': 0.5576, 'type': 'Other', 'normalized_text': 'Mining'}, {'start': 21, 'end': 31, 'probability': 0.4347, 'type': 'Other', 'normalized_text': 'SilverCrest'}, {'start': 41, 'end': 43, 'probability': 0.4762, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 56, 'end': 60, 'probability': 0.4477, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 192, 'end': 215, 'url': 'https://t.co/DQ7IR2O7U3', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 216, 'end': 239, 'url': 'https://t.co/Aoh0aLGpFD', 'expanded_url': 'https://twitter.com/InvestorIdeas/status/1006933051677519872/photo/1', 'display_url': 'pic.twitter.com/Aoh0aLGpFD', 'media_key': '3_1006933049043496961'}]}"
63,2018-06-13T15:52:02.000Z,None,"For all of our many members and supporters in Macomb County, check out 42nd Street in the Macomb Daily! 

Thank you for supporting the performing arts! 

Buy tickets at https://t.co/w92afYvqOE or call 313.881.4004 https://t.co/j6KL2uXSm7",en,1,0,2,0,1006927183099645955,161749108,1006927183099645955,nan,nan,"{'annotations': [{'start': 46, 'end': 58, 'probability': 0.9553, 'type': 'Place', 'normalized_text': 'Macomb County'}, {'start': 90, 'end': 101, 'probability': 0.7284, 'type': 'Other', 'normalized_text': 'Macomb Daily'}], 'urls': [{'start': 169, 'end': 192, 'url': 'https://t.co/w92afYvqOE', 'expanded_url': 'http://www.gpt.org', 'display_url': 'gpt.org', 'images': [{'url': 'https://pbs.twimg.com/news_img/1646369627474198529/xwbjBQ2q?format=jpg&name=orig', 'width': 1280, 'height': 918}, {'url': 'https://pbs.twimg.com/news_img/1646369627474198529/xwbjBQ2q?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Comments Box SVG icons', 'unwound_url': 'https://gpt.org/'}, {'start': 214, 'end': 237, 'url': 'https://t.co/j6KL2uXSm7', 'expanded_url': 'http://www.macombdaily.com/arts-and-entertainment/20180613/grosse-pointe-theatre-closes-its-70th-season-with-42nd-street', 'display_url': 'macombdaily.com/arts-and-enter…'}]}"
64,2018-06-13T15:47:16.000Z,None,More Paid Survey And GPT Sites! https://t.co/lCAMtgzdK5 https://t.co/oV6GC2nW20,en,0,0,1,0,1006925980638896130,181679154,1006925980638896130,nan,nan,"{'annotations': [{'start': 21, 'end': 23, 'probability': 0.64, 'type': 'Other', 'normalized_text': 'GPT'}], 'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/lCAMtgzdK5', 'expanded_url': 'http://pccurrency.com/more-paid-survey-and-gpt-sites', 'display_url': 'pccurrency.com/more-paid-surv…'}, {'start': 56, 'end': 79, 'url': 'https://t.co/oV6GC2nW20', 'expanded_url': 'https://twitter.com/pccurrency/status/1006925980638896130/photo/1', 'display_url': 'pic.twitter.com/oV6GC2nW20', 'media_key': '3_1006925718650019842'}]}"
65,2018-06-13T15:42:35.000Z,None,I love her❤️ https://t.co/bFlmoVFgYd,en,0,0,1,0,1006924802605633539,967841139553439749,1006924802605633539,nan,nan,"{'urls': [{'start': 13, 'end': 36, 'url': 'https://t.co/bFlmoVFgYd', 'expanded_url': 'https://www.instagram.com/p/Bj-GPT-Avh3/?utm_source=ig_twitter_share&igshid=szxbbs0fq0k3', 'display_url': 'instagram.com/p/Bj-GPT-Avh3/…'}]}"
66,2018-06-13T15:15:08.000Z,None,"#SilverCrest (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/pBzQBF9Odm https://t.co/K1HIZrHFtC",en,0,0,0,0,1006917893513269248,868167144265064448,1006917893513269248,nan,nan,"{'cashtags': [{'start': 20, 'end': 26, 'tag': 'SIL.V'}, {'start': 35, 'end': 41, 'tag': 'SVCMF'}], 'hashtags': [{'start': 0, 'end': 12, 'tag': 'SilverCrest'}], 'annotations': [{'start': 1, 'end': 11, 'probability': 0.4115, 'type': 'Other', 'normalized_text': 'SilverCrest'}, {'start': 14, 'end': 17, 'probability': 0.4557, 'type': 'Other', 'normalized_text': 'TSXV'}, {'start': 21, 'end': 23, 'probability': 0.4636, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 36, 'end': 40, 'probability': 0.4797, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/pBzQBF9Odm', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 196, 'end': 219, 'url': 'https://t.co/K1HIZrHFtC', 'expanded_url': 'https://twitter.com/MiningStockIdea/status/1006917893513269248/photo/1', 'display_url': 'pic.twitter.com/K1HIZrHFtC', 'media_key': '3_1006917891516747776'}]}"
67,2018-06-13T14:31:31.000Z,None,happy birthday lex!! glad i gpt to spend my highschool seasons with you. have a great day!! love you💓 @lexx__13 https://t.co/OA9hKp02O3,en,0,0,1,1,1006906919750131712,2934362285,1006906919750131712,nan,nan,"{'annotations': [{'start': 15, 'end': 17, 'probability': 0.7577, 'type': 'Other', 'normalized_text': 'lex'}], 'mentions': [{'start': 102, 'end': 111, 'username': 'lexx__13', 'id': '2366213862'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/OA9hKp02O3', 'expanded_url': 'https://twitter.com/cieraskye87/status/1006906919750131712/photo/1', 'display_url': 'pic.twitter.com/OA9hKp02O3', 'media_key': '3_1006906907217424384'}, {'start': 112, 'end': 135, 'url': 'https://t.co/OA9hKp02O3', 'expanded_url': 'https://twitter.com/cieraskye87/status/1006906919750131712/photo/1', 'display_url': 'pic.twitter.com/OA9hKp02O3', 'media_key': '3_1006906907221610497'}, {'start': 112, 'end': 135, 'url': 'https://t.co/OA9hKp02O3', 'expanded_url': 'https://twitter.com/cieraskye87/status/1006906919750131712/photo/1', 'display_url': 'pic.twitter.com/OA9hKp02O3', 'media_key': '3_1006906907217440768'}, {'start': 112, 'end': 135, 'url': 'https://t.co/OA9hKp02O3', 'expanded_url': 'https://twitter.com/cieraskye87/status/1006906919750131712/photo/1', 'display_url': 'pic.twitter.com/OA9hKp02O3', 'media_key': '3_1006906907225817089'}]}"
68,2018-06-13T14:22:27.000Z,None,@Kyle_217 @geoffreezay @eeevanuh @_remiboi @_majinjuann @TinyxJay @ING the so called you're trying to pull is out of place lmao. go back to the stard of the thread and to who I replied to and who gpt their feelinfs hurt replying to my tweet 😘,en,0,0,0,0,1006904638988275712,1421523086,1006188624411615233,746326339020591105,nan,"{'mentions': [{'start': 0, 'end': 9, 'username': 'kyle_217', 'id': '1358104902296346628'}, {'start': 10, 'end': 22, 'username': 'geoffreezay', 'id': '785797494'}, {'start': 23, 'end': 32, 'username': 'eeevanuh', 'id': '965259258819416064'}, {'start': 33, 'end': 42, 'username': '_remiboi', 'id': '981368104054939648'}, {'start': 66, 'end': 70, 'username': 'ING', 'id': '333485431'}]}"
69,2018-06-13T14:10:16.000Z,None,"#Mining News: #SilverCrest (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres @ 1,022 gpt AgEq
https://t.co/DQ7IR2wwvt https://t.co/xD3azmi43p",en,0,0,0,0,1006901569902690304,16145086,1006901569902690304,nan,nan,"{'cashtags': [{'start': 34, 'end': 40, 'tag': 'SIL.V'}, {'start': 49, 'end': 55, 'tag': 'SVCMF'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Mining'}, {'start': 14, 'end': 26, 'tag': 'SilverCrest'}], 'annotations': [{'start': 15, 'end': 25, 'probability': 0.4418, 'type': 'Other', 'normalized_text': 'SilverCrest'}, {'start': 35, 'end': 37, 'probability': 0.455, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 50, 'end': 54, 'probability': 0.437, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 186, 'end': 209, 'url': 'https://t.co/DQ7IR2wwvt', 'expanded_url': 'http://www.investorideas.com/CO/SILV/news/2018/06121GranaditasVein.asp', 'display_url': 'investorideas.com/CO/SILV/news/2…'}, {'start': 210, 'end': 233, 'url': 'https://t.co/xD3azmi43p', 'expanded_url': 'https://twitter.com/InvestorIdeas/status/1006901569902690304/photo/1', 'display_url': 'pic.twitter.com/xD3azmi43p', 'media_key': '3_1006901567738376192'}]}"
70,2018-06-13T13:41:23.000Z,None,"On the emerging importance of AI:
This is the lull before a storm. The same productivity pause happened with electricity in the 1920s. It takes time for a new GPT (General Purpose Technology) to transform an economy. https://t.co/jVpL3AuHNT",en,4,1,5,1,1006894302335676418,1129701,1006894302335676418,nan,nan,"{'annotations': [{'start': 30, 'end': 31, 'probability': 0.9115, 'type': 'Organization', 'normalized_text': 'AI'}, {'start': 159, 'end': 161, 'probability': 0.4393, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 172, 'end': 189, 'probability': 0.5071, 'type': 'Other', 'normalized_text': 'Purpose Technology'}], 'urls': [{'start': 217, 'end': 240, 'url': 'https://t.co/jVpL3AuHNT', 'expanded_url': 'https://twitter.com/erikbryn/status/1006874657725837312', 'display_url': 'twitter.com/erikbryn/statu…'}]}"
71,2018-06-13T13:34:46.000Z,None,@RangersBanter17 @ScotlandSky @mcmgers Youve gpt to wonder why they are selling them no good for a bottom epl side but good enough for your club😂😂😂,en,0,2,0,0,1006892637192720384,561616852,1006884420559802370,872480610639544323,nan,"{'mentions': [{'start': 0, 'end': 16, 'username': 'RangersBanter17', 'id': '872480610639544323'}, {'start': 17, 'end': 29, 'username': 'ScotlandSky', 'id': '863732094'}]}"
72,2018-06-13T13:15:37.000Z,None,"https://t.co/ZFdyj2RNXV Newswire - #Mining News: #SilverCrest (TSXV: $SIL.V; OTCQX: $SVCMF) Intercepts 1.8 Metres @ 2,350 gpt AgEq in Granaditas Vein; Delineates High-Grade Footprint Averaging 1.5 Metres... https://t.co/M2Y14GHTwv",en,0,0,0,0,1006887816251486209,16145086,1006887816251486209,nan,nan,"{'cashtags': [{'start': 69, 'end': 75, 'tag': 'SIL.V'}, {'start': 84, 'end': 90, 'tag': 'SVCMF'}], 'hashtags': [{'start': 35, 'end': 42, 'tag': 'Mining'}, {'start': 49, 'end': 61, 'tag': 'SilverCrest'}], 'annotations': [{'start': 50, 'end': 60, 'probability': 0.4248, 'type': 'Other', 'normalized_text': 'SilverCrest'}, {'start': 63, 'end': 66, 'probability': 0.4793, 'type': 'Other', 'normalized_text': 'TSXV'}, {'start': 70, 'end': 72, 'probability': 0.4734, 'type': 'Other', 'normalized_text': 'SIL'}, {'start': 85, 'end': 89, 'probability': 0.4245, 'type': 'Other', 'normalized_text': 'SVCMF'}], 'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZFdyj2RNXV', 'expanded_url': 'http://Investorideas.com', 'display_url': 'Investorideas.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1648027051025379328/ACPO3OEW?format=jpg&name=orig', 'width': 1556, 'height': 320}, {'url': 'https://pbs.twimg.com/news_img/1648027051025379328/ACPO3OEW?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Investor trading ideas podcasts, stock market news, investing articles for AI, Cannabis, Cleantech, Crypto, Defense, Fintech, Mining, Oil and Gas and Gaming Stocks', 'description': 'Investor trading ideas podcasts, stock market news, investing articles for AI, Cannabis, Cleantech, Crypto, Defense, Fintech, Mining, Oil and Gas and Gaming Stocks NASDAQ, NYSE, OTC, OTCQB, TSX, CSE', 'unwound_url': 'https://www.investorideas.com/'}, {'start': 207, 'end': 230, 'url': 'https://t.co/M2Y14GHTwv', 'expanded_url': 'http://sco.lt/5Fymob', 'display_url': 'sco.lt/5Fymob'}]}"
73,2018-06-13T13:07:32.000Z,None,@Ashish_gpt @tehseenp @deepazm @jarariya91 @StuteeMishra @Deepali_Dwivedi @mvadera @arka_halder2009 @radhacharandas @Vidyut @iJasOberoi Sir i am a student  i am 2014 vote for bjp i want government  job and I hope bjp government create some job because  bjp promise create government job but believe  me today goverment says himself employment  i am today not support  any party  but believe me I disappointed  bjp,en,0,0,0,0,1006885783955955712,828894904843538432,1006808333683232768,2240214769,nan,"{'annotations': [{'start': 175, 'end': 177, 'probability': 0.7497, 'type': 'Organization', 'normalized_text': 'bjp'}, {'start': 213, 'end': 215, 'probability': 0.7119, 'type': 'Organization', 'normalized_text': 'bjp'}, {'start': 253, 'end': 255, 'probability': 0.5819, 'type': 'Organization', 'normalized_text': 'bjp'}, {'start': 410, 'end': 412, 'probability': 0.5954, 'type': 'Organization', 'normalized_text': 'bjp'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'Ashish_gpt', 'id': '2240214769'}, {'start': 12, 'end': 21, 'username': 'tehseenp', 'id': '53313935'}, {'start': 22, 'end': 30, 'username': 'Deepazm', 'id': '1604483514761895941'}, {'start': 31, 'end': 42, 'username': 'jarariya91', 'id': '79666040'}, {'start': 43, 'end': 56, 'username': 'StuteeMishra', 'id': '1389404644238008325'}, {'start': 57, 'end': 73, 'username': 'Deepali_Dwivedi', 'id': '819245288'}, {'start': 74, 'end': 82, 'username': 'mvadera', 'id': '284933876'}, {'start': 100, 'end': 115, 'username': 'radhacharandas', 'id': '314398195'}, {'start': 116, 'end': 123, 'username': 'Vidyut', 'id': '15199808'}, {'start': 124, 'end': 135, 'username': 'iJasOberoi', 'id': '75497040'}]}"
74,2018-06-13T12:01:08.000Z,None,Save a little bit of time on your Bing GPT routine. Today's Bing Quiz Answers: 1) Bethany Hamilton. 2) O'ahu. 3) Surf City. #bingquiz #makemoneyonline,en,0,0,0,0,1006869073064615936,787364891116113920,1006869073064615936,nan,nan,"{'hashtags': [{'start': 124, 'end': 133, 'tag': 'bingquiz'}, {'start': 134, 'end': 150, 'tag': 'makemoneyonline'}], 'annotations': [{'start': 34, 'end': 41, 'probability': 0.7456, 'type': 'Other', 'normalized_text': 'Bing GPT'}, {'start': 60, 'end': 76, 'probability': 0.7189, 'type': 'Other', 'normalized_text': 'Bing Quiz Answers'}, {'start': 82, 'end': 97, 'probability': 0.9149, 'type': 'Person', 'normalized_text': 'Bethany Hamilton'}, {'start': 103, 'end': 107, 'probability': 0.6493, 'type': 'Other', 'normalized_text': ""O'ahu""}, {'start': 113, 'end': 121, 'probability': 0.5249, 'type': 'Place', 'normalized_text': 'Surf City'}]}"
75,2018-06-13T11:32:11.000Z,None,@gpt_sankalp We have forwarded your issue to our concerned department and will get it resolved at the earliest.,en,0,0,0,0,1006861786241486848,139676169,1006746158520127489,3024225240,nan,"{'mentions': [{'start': 0, 'end': 12, 'username': 'gpt_sankalp', 'id': '3024225240'}]}"
76,2018-06-13T10:31:26.000Z,None,@Ashish_gpt @tehseenp @deepazm @jarariya91 @StuteeMishra @Deepali_Dwivedi @mvadera @arka_halder2009 @radhacharandas @Vidyut @iJasOberoi App sahi kah rahe h sir but please  believe  me today all poltication  thought  himself  they are understand public  are not prepared and poltication  decided public fuchure nahi to vo jhuthe vade nahi karte jinko de kar sarkar banana  chahte h    thanks sir you understand  me,en,0,1,0,0,1006846498544369665,828894904843538432,1006808333683232768,2240214769,nan,"{'mentions': [{'start': 0, 'end': 11, 'username': 'Ashish_gpt', 'id': '2240214769'}, {'start': 12, 'end': 21, 'username': 'tehseenp', 'id': '53313935'}, {'start': 22, 'end': 30, 'username': 'Deepazm', 'id': '1604483514761895941'}, {'start': 31, 'end': 42, 'username': 'jarariya91', 'id': '79666040'}, {'start': 43, 'end': 56, 'username': 'StuteeMishra', 'id': '1389404644238008325'}, {'start': 57, 'end': 73, 'username': 'Deepali_Dwivedi', 'id': '819245288'}, {'start': 74, 'end': 82, 'username': 'mvadera', 'id': '284933876'}, {'start': 100, 'end': 115, 'username': 'radhacharandas', 'id': '314398195'}, {'start': 116, 'end': 123, 'username': 'Vidyut', 'id': '15199808'}, {'start': 124, 'end': 135, 'username': 'iJasOberoi', 'id': '75497040'}]}"
77,2018-06-13T09:11:31.000Z,None,I am now available for #DirectChat &amp; Phone Chat Bookings via #AdultWork.com.  Come give me a call! https://t.co/aWBxKJzwgC,en,0,0,0,0,1006826387741773824,880188047828152320,1006826387741773824,nan,nan,"{'hashtags': [{'start': 23, 'end': 34, 'tag': 'DirectChat'}, {'start': 65, 'end': 75, 'tag': 'AdultWork'}], 'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/aWBxKJzwgC', 'expanded_url': 'https://aws.im/GPT', 'display_url': 'aws.im/GPT', 'status': 200, 'unwound_url': 'https://www.adultwork.com/ViewProfile.asp?UserID=4494508'}]}"
78,2018-06-13T08:44:52.000Z,None,"We are partnering with @GPT_Renewables on a 168MW project in Spain, providing our new fully-digitalised 1500V SUN2000-100KTL string inverters, read more: https://t.co/H6JSRG7Blo https://t.co/j0V5u01haD",en,2,0,5,0,1006819679736860672,3399707113,1006819679736860672,nan,nan,"{'annotations': [{'start': 61, 'end': 65, 'probability': 0.968, 'type': 'Place', 'normalized_text': 'Spain'}], 'mentions': [{'start': 23, 'end': 38, 'username': 'GPT_Renewables', 'id': '2373549018'}], 'urls': [{'start': 154, 'end': 177, 'url': 'https://t.co/H6JSRG7Blo', 'expanded_url': 'https://bit.ly/2JFQz4i', 'display_url': 'bit.ly/2JFQz4i'}, {'start': 178, 'end': 201, 'url': 'https://t.co/j0V5u01haD', 'expanded_url': 'https://twitter.com/HuaweiSolar/status/1006819679736860672/photo/1', 'display_url': 'pic.twitter.com/j0V5u01haD', 'media_key': '3_1006819666474528768'}]}"
79,2018-06-13T08:42:06.000Z,None,@Chetna1806 @hrsanjaynegi @kritimakhija @tuija_tuijam @PG_pmp @akmittals @NWarind @SDG4QEducation @SDGsForChildren @RiseUp4SDGs @rsehji @PranSang @KSThakral @sunita_rajiv @Ayushchopra24 @jyoti1013 @gupta_anju9 @pkdhillon08 @upasanakinra @mnksh_gpt @TheCynosureLdh @NYASciences Spot on. #leadership is making the real difference,en,0,0,2,0,1006818983037808640,489371892,1006729873765761024,2933113231,nan,"{'hashtags': [{'start': 286, 'end': 297, 'tag': 'leadership'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'Chetna1806', 'id': '2933113231'}, {'start': 12, 'end': 25, 'username': 'hrsanjaynegi', 'id': '577415947'}, {'start': 26, 'end': 39, 'username': 'kritimakhija', 'id': '1624626306'}, {'start': 40, 'end': 53, 'username': 'tuija_tuijam', 'id': '1490688626'}, {'start': 54, 'end': 61, 'username': 'PG_pmp', 'id': '267152885'}, {'start': 62, 'end': 72, 'username': 'akmittals', 'id': '53326533'}, {'start': 73, 'end': 81, 'username': 'NWarind', 'id': '751945350'}, {'start': 82, 'end': 97, 'username': 'SDG4QEducation', 'id': '943005288470274050'}, {'start': 98, 'end': 114, 'username': 'SDGsForChildren', 'id': '852151089956888576'}, {'start': 115, 'end': 127, 'username': 'RiseUp4SDGs', 'id': '943698093068886016'}, {'start': 128, 'end': 135, 'username': 'rsehji', 'id': '1965847669'}, {'start': 136, 'end': 145, 'username': 'PranSang', 'id': '148857723'}, {'start': 146, 'end': 156, 'username': 'KSThakral', 'id': '436169764'}, {'start': 157, 'end': 170, 'username': 'sunita_rajiv', 'id': '2854672291'}, {'start': 171, 'end': 185, 'username': 'Ayushchopra24', 'id': '3683826974'}, {'start': 186, 'end': 196, 'username': 'Jyoti1013', 'id': '1404019825605701636'}, {'start': 197, 'end': 209, 'username': 'gupta_anju9', 'id': '769452977925066753'}, {'start': 210, 'end': 222, 'username': 'pkdhillon08', 'id': '1346712037'}, {'start': 223, 'end': 236, 'username': 'upasanakinra', 'id': '90868275'}, {'start': 264, 'end': 276, 'username': 'NYASciences', 'id': '1620885366'}]}"
